City,State,Year,Zipcode,AvrgCommute,AvrgIncome
Roanoke,Virginia,2014,136000,21.979281411359725,35869.43566770627
Roanoke,Virginia,2015,136000,28.06027479229477,35446.02333255461
Roanoke,Virginia,2016,136000,28.264100433859504,34780.06552786334
Roanoke,Virginia,2017,136000,25.263769381961126,40728.73324022346
Rochester,Minnesota,2013,109760,20.407009202730205,53325.63405046271
Rochester,Minnesota,2014,109760,19.933077424494822,52989.906321724
Rochester,Minnesota,2015,109760,20.770976291616744,53082.834484324594
Rochester,Minnesota,2016,109760,20.29187501096549,54842.18578947368
Rochester,Minnesota,2017,109760,20.58014463487461,57144.47550866058
Rochester,New York,2013,126000,24.653602131008597,32293.733162280307
Rochester,New York,2014,126000,23.940302291329647,30424.160130389657
Rochester,New York,2015,126000,25.115261666626306,30973.66237716651
Rochester,New York,2016,126000,25.404763263303245,34316.93291866931
Rochester,New York,2017,126000,24.563970790220676,37578.26084972241
Rochester Hills,Michigan,2013,138070,32.97911786550877,64394.26082701248
Rochester Hills,Michigan,2014,138070,31.815748124870296,73321.20862927056
Rochester Hills,Michigan,2015,138070,33.78315645935851,70124.79771633698
Rochester Hills,Michigan,2016,138070,32.596106983655275,70511.92604788099
Rochester Hills,Michigan,2017,138070,31.432113135075365,82436.05992944965
Rock Hill,South Carolina,2013,122810,27.698014261503534,36453.10303628192
Rock Hill,South Carolina,2014,122810,28.15935193409084,32298.919204302776
Rock Hill,South Carolina,2015,122810,30.246603081438003,37852.10912869193
Rock Hill,South Carolina,2016,122810,29.626453358708257,36062.354846153845
Rock Hill,South Carolina,2017,122810,29.722262388076302,41016.62337426433
Rockford,Illinois,2013,130000,24.912111242565192,34670.25386377436
Rockford,Illinois,2014,130000,24.549028856358337,36722.97347160092
Rockford,Illinois,2015,130000,24.172710903185635,34112.12642969897
Rockford,Illinois,2016,130000,25.425131028992237,35813.72801857374
Rockford,Illinois,2017,130000,28.057243364246883,39462.2116212142
Rockville,Maryland,2014,135350,39.75715537824523,76330.90161897788
Rockville,Maryland,2015,135350,39.09182297413265,79502.18222764996
Rockville,Maryland,2016,135350,38.874307351311415,77085.26082758265
Rockville,Maryland,2017,135350,42.08134167007538,82613.37690319245
Rogers,Arkansas,2016,120820,20.367176634214186,56579.11281434573
Rogers,Arkansas,2017,120820,20.422010658044428,53636.6999495996
Roseville,California,2013,125876,31.54636885406116,62062.55438008396
Roseville,California,2014,125876,29.14247182708295,68346.90670020059
Roseville,California,2015,125876,31.54411555681899,64707.841560436886
Roseville,California,2016,125876,31.024298456695192,69952.31785969554
Roseville,California,2017,125876,32.7359087355178,67410.19972993396
Roswell,Georgia,2013,134568,31.785942350332594,63790.9506968576
Roswell,Georgia,2014,134568,37.783037298183366,67550.49907208349
Roswell,Georgia,2015,134568,38.14687089715536,72348.73480302398
Roswell,Georgia,2016,134568,37.047286248684,66137.13376668432
Roswell,Georgia,2017,134568,36.44674047914479,74694.11026586604
Round Rock,Texas,2013,127000,29.879200762691667,51947.50596039703
Round Rock,Texas,2014,127000,31.231305814265454,52473.80848776992
Round Rock,Texas,2015,127000,32.09570910873409,52002.1481519462
Round Rock,Texas,2016,127000,30.113100688438973,50949.03894909734
Round Rock,Texas,2017,127000,29.412556428690856,56186.645900189695
Sacramento,California,2013,128000,30.001269712554148,44653.01947370951
Sacramento,California,2014,128000,29.3690914764263,45242.443247388794
Sacramento,California,2015,128000,30.81190228974261,46669.00885363616
Sacramento,California,2016,128000,30.163205911395217,48860.35861067501
Sacramento,California,2017,128000,31.28614515399712,51253.53199571799
Salem,Oregon,2013,129800,25.35500644281058,35457.88999002205
Salem,Oregon,2014,129800,24.960044143435933,33830.09171993098
Salem,Oregon,2015,129800,28.471688186110004,37222.50076857997
Salem,Oregon,2016,129800,27.14082914572864,37420.8361815301
Salem,Oregon,2017,129800,27.928745951474514,42298.42508066327
Salinas,California,2013,128448,29.522647967276068,32648.379906967755
Salinas,California,2014,128448,26.23212683218666,34499.745627671975
Salinas,California,2015,128448,27.48322933518219,33871.62516745142
Salinas,California,2016,128448,28.86758998009195,35218.08851315934
Salinas,California,2017,128448,28.00711366957974,38567.57441572057
Salt Lake City,Utah,2013,134000,24.311049783549784,45491.00607557264
Salt Lake City,Utah,2014,134000,24.051076219195174,41991.257854717194
Salt Lake City,Utah,2015,134000,23.942524279565404,47384.58645871053
Salt Lake City,Utah,2016,134000,24.599875221960936,48138.896478588744
Salt Lake City,Utah,2017,134000,23.526552733525904,48668.40674985586
San Angelo,Texas,2013,128944,21.277184350790876,35376.58256045202
San Angelo,Texas,2014,128944,21.894933623606807,36936.88756266171
San Angelo,Texas,2015,128944,21.026280038306496,39839.00157516197
San Angelo,Texas,2016,128944,19.590960359288804,38729.12723116713
San Angelo,Texas,2017,128944,19.272508900613392,38364.30173936415
San Antonio,Texas,2013,130000,28.310278249704954,38248.09040576741
San Antonio,Texas,2014,130000,27.97131285220181,38302.98454430178
San Antonio,Texas,2015,130000,29.796119956403302,39708.04771142864
San Antonio,Texas,2016,130000,29.56772961173799,40061.141752820164
San Antonio,Texas,2017,130000,29.505846849128044,41203.38153224344
San Bernardino,California,2013,130000,33.03813092018793,29162.313096462483
San Bernardino,California,2014,130000,33.35351999415162,29184.10822697979
San Bernardino,California,2015,130000,32.77722588185296,27618.289258928868
San Bernardino,California,2016,130000,35.36829585627735,30588.671750351947
San Bernardino,California,2017,130000,34.47190760255433,33805.076872340425
San Buenaventura (Ventura),California,2013,130084,28.472514988955506,53011.99164716812
San Buenaventura (Ventura),California,2014,130084,29.256311045113254,55064.29205411452
San Buenaventura (Ventura),California,2015,130084,31.646457466602556,52700.96192364221
San Buenaventura (Ventura),California,2016,130084,31.085906012807136,56501.17658652952
San Buenaventura (Ventura),California,2017,130084,30.5810813571093,49954.4826164255
San Clemente,California,2013,130168,33.5079733362796,73866.71808205011
San Clemente,California,2014,130168,33.5881350021312,73543.46720329575
San Clemente,California,2015,130168,37.75085854986069,73403.4276865533
San Clemente,California,2016,130168,36.41303098785766,84458.05612452721
San Clemente,California,2017,130168,36.206591278486705,75700.53121105542
San Diego,California,2013,132000,28.167277280001038,54590.698857121846
San Diego,California,2014,132000,28.621391367482616,57003.38293468711
San Diego,California,2015,132000,29.16743721373459,56149.07120131974
San Diego,California,2016,132000,28.852634373762466,57946.76466520412
San Diego,California,2017,132000,29.846370147618465,60797.09524501626
San Francisco,California,2013,134000,38.81784050773128,74480.7063825889
San Francisco,California,2014,134000,39.31798502942485,74927.85291219578
San Francisco,California,2015,134000,41.76778074063912,81682.10184500359
San Francisco,California,2016,134000,41.62561128218708,88099.15095280854
San Francisco,California,2017,134000,41.58539531878024,89800.81267492688
San Jose,California,2013,136000,33.39009772619027,64265.75717588939
San Jose,California,2014,136000,33.71898935806151,65944.95080292076
San Jose,California,2015,136000,35.973498553967616,69401.63904884347
San Jose,California,2016,136000,37.54557537414604,73966.46216881553
San Jose,California,2017,136000,38.486758277185906,75947.53187808613
San Juan zona urbana,Puerto Rico,2013,153540,32.455605273671594,30795.241944302306
San Juan zona urbana,Puerto Rico,2014,153540,31.99273903429156,29951.484447681756
San Juan zona urbana,Puerto Rico,2015,153540,31.345012942191545,31519.490655235666
San Juan zona urbana,Puerto Rico,2016,153540,30.715034367840033,32207.850327321208
San Juan zona urbana,Puerto Rico,2017,153540,31.87822242738442,35212.69760726735
San Leandro,California,2013,136168,37.38996100883471,55821.35930801871
San Leandro,California,2014,136168,38.10605348498378,50795.489410497765
San Leandro,California,2015,136168,40.89911766657084,46838.81598131572
San Leandro,California,2016,136168,41.03756781410534,57103.493699238046
San Leandro,California,2017,136168,41.55988448547044,59853.1595011132
San Marcos,California,2013,136392,30.461749193507092,47760.69366407651
San Marcos,California,2014,136392,29.82804354492487,51405.57247248585
San Marcos,California,2015,136392,33.12555989365015,53296.68069503575
San Marcos,California,2016,136392,33.48547503867593,57280.06979776204
San Marcos,California,2017,136392,30.100935226879113,62712.49625081923
San Mateo,California,2013,136504,32.143981398676445,66698.21979104732
San Mateo,California,2014,136504,32.100727712601525,77481.69949658576
San Mateo,California,2015,136504,34.82288380015873,80204.90790906391
San Mateo,California,2016,136504,35.12524795610018,89700.74599987148
San Mateo,California,2017,136504,36.05564832433692,92357.86046022641
San Ramon,California,2013,136756,44.37779438135087,102083.7502389336
San Ramon,California,2014,136756,46.82102966557036,103710.87086421042
San Ramon,California,2015,136756,44.24132820383451,102241.302702416
San Ramon,California,2016,136756,47.438065634198004,112966.73160213964
San Ramon,California,2017,136756,52.97623084842245,114448.96688131345
San Tan Valley CDP,Arizona,2013,128420,48.72874726477024,39972.28113841133
San Tan Valley CDP,Arizona,2014,128420,45.613932330379974,44354.79231207007
San Tan Valley CDP,Arizona,2015,128420,45.08629778100439,43620.67242398195
San Tan Valley CDP,Arizona,2016,128420,45.481645181092695,44623.08571802935
San Tan Valley CDP,Arizona,2017,128420,44.50629112316749,45938.06238992497
Sandy,Utah,2013,134880,26.13758612007599,52617.77625463317
Sandy,Utah,2014,134880,25.57706676884759,53608.8726816114
Sandy,Utah,2015,134880,26.965425964195322,57191.59718820417
Sandy,Utah,2016,134880,28.73617754403464,63619.02810586795
Sandy,Utah,2017,134880,27.735251174887075,58783.50923168553
Sandy Springs,Georgia,2013,137032,31.818368110973182,67375.79805960855
Sandy Springs,Georgia,2014,137032,29.233604045357033,69802.42357654788
Sandy Springs,Georgia,2015,137032,31.07492363779683,71290.42523093733
Sandy Springs,Georgia,2016,137032,29.426032489687834,72382.02491318685
Sandy Springs,Georgia,2017,137032,32.23502761853317,73617.83551630957
Santa Ana,California,2013,138000,30.340610763386643,28351.567537740884
Santa Ana,California,2014,138000,30.771357545625417,31192.076303541897
Santa Ana,California,2015,138000,30.38987220296143,31539.57883055728
Santa Ana,California,2016,138000,30.19919183380722,34133.28965687996
Santa Ana,California,2017,138000,31.510255990988536,35389.763550382966
Santa Barbara,California,2013,138140,22.105100463678518,47320.45304223206
Santa Barbara,California,2014,138140,20.816408227120046,51606.59075665084
Santa Barbara,California,2015,138140,22.202410515499228,51633.51076459644
Santa Barbara,California,2016,138140,19.698767209156546,55046.708098670875
Santa Barbara,California,2017,138140,21.08628038692851,67258.17066911091
Santa Clara,California,2013,138168,27.489448119228793,78496.57573065777
Santa Clara,California,2014,138168,28.15312669744704,82288.11210152373
Santa Clara,California,2015,138168,30.48635533921509,81510.52220933951
Santa Clara,California,2016,138168,28.277052408913526,87967.17829457365
Santa Clara,California,2017,138168,29.382205425261372,84374.11701837428
Santa Clarita,California,2013,138176,40.796591925924965,59849.22163282695
Santa Clarita,California,2014,138176,40.34552645211832,59384.36152632844
Santa Clarita,California,2015,138176,41.144783298973955,61313.61005248124
Santa Clarita,California,2016,138176,44.01359239296726,67051.80561127099
Santa Clarita,California,2017,138176,45.42091138707641,68240.0722089495
Santa Cruz,California,2017,138224,31.163729879036097,55801.05125029769
Santa Fe,New Mexico,2013,141000,24.353107721004598,45586.44888277944
Santa Fe,New Mexico,2014,141000,23.907955974842768,44057.81780677866
Santa Fe,New Mexico,2015,141000,23.139437920569996,45209.95750650983
Santa Fe,New Mexico,2016,141000,24.421512081060015,46942.21445964493
Santa Fe,New Mexico,2017,141000,23.447016662742943,45812.81378996712
Santa Maria,California,2013,138392,25.530520625220355,30802.94147178048
Santa Maria,California,2014,138392,25.784013322231473,34327.83430310811
Santa Maria,California,2015,138392,23.992552742147033,32303.764002492793
Santa Maria,California,2016,138392,26.03929065994254,32318.718259485566
Santa Maria,California,2017,138392,24.989186617357642,37191.43883187896
Santa Monica,California,2013,140000,31.50433554707323,80870.50662872154
Santa Monica,California,2014,140000,31.77976028946178,81337.10868719994
Santa Monica,California,2015,140000,32.320664765638924,78525.6872806367
Santa Monica,California,2016,140000,30.955569796005555,84212.86591549766
Santa Monica,California,2017,140000,34.652389645649016,89205.32433538948
Santa Rosa,California,2013,140196,26.235693253104596,44685.248902056854
Santa Rosa,California,2014,140196,27.783137991322928,48356.46921730916
Santa Rosa,California,2015,140196,26.594181917170893,46508.36912224051
Santa Rosa,California,2016,140196,27.65436756302105,53406.36367351944
Santa Rosa,California,2017,140196,29.259902114132903,54787.37096043651
Savannah,Georgia,2013,138000,24.040849644207054,33950.149546133514
Savannah,Georgia,2014,138000,24.178274643799035,32794.04840208344
Savannah,Georgia,2015,138000,23.740949416342414,30551.263161621755
Savannah,Georgia,2016,138000,24.295083503882267,31436.595490454652
Savannah,Georgia,2017,138000,26.57638836131581,37793.59310654094
Schaumburg village,Illinois,2013,136006,33.53360254527655,64836.14562256383
Schaumburg village,Illinois,2014,136006,36.76980047969215,61906.15094209241
Schaumburg village,Illinois,2015,136006,35.134708128202554,57412.57504591368
Schaumburg village,Illinois,2016,136006,38.08704763851973,61656.01057007398
Schaumburg village,Illinois,2017,136006,36.595509743751144,70776.13747156321
Schenectady,New York,2013,131016,29.79284592566742,33361.39774890467
Schenectady,New York,2014,131016,26.776762216373854,35908.24076385793
Schenectady,New York,2015,131016,28.29818557730011,32783.28873516123
Schenectady,New York,2016,131016,26.9520425640465,36060.704404562646
Schenectady,New York,2017,131016,24.773816752991607,39504.63956963539
Scottsdale,Arizona,2013,130000,25.580400899815217,68634.94840338385
Scottsdale,Arizona,2014,130000,25.727990405771646,69476.38242941065
Scottsdale,Arizona,2015,130000,26.967467337799327,72030.50113194733
Scottsdale,Arizona,2016,130000,27.023993604128243,74677.09904706795
Scottsdale,Arizona,2017,130000,27.634948189296015,77798.45274049019
Scranton,Pennsylvania,2013,138000,23.837246618855815,29645.631973289866
Scranton,Pennsylvania,2014,138000,21.77717520252178,31963.357304424582
Scranton,Pennsylvania,2015,138000,23.1699716713881,30733.440891843024
Scranton,Pennsylvania,2016,138000,25.264775713064676,33754.975715922104
Scranton,Pennsylvania,2017,138000,22.985774193548387,34236.15767554103
Seattle,Washington,2013,126000,31.875666695310933,64500.955756269985
Seattle,Washington,2014,126000,33.712717949582,67141.8719033923
Seattle,Washington,2015,126000,33.15740591967844,70980.62159936313
Seattle,Washington,2016,126000,33.35894015126688,72708.10148945964
Seattle,Washington,2017,126000,34.27892106479319,76349.11492464713
Shawnee,Kansas,2015,129000,23.540673788003286,57797.46411615464
Shawnee,Kansas,2016,129000,27.223465196714223,57254.99492670582
Shawnee,Kansas,2017,129000,25.134819598832514,63599.512847883125
Shreveport,Louisiana,2013,140000,23.01690123682447,39968.96504828182
Shreveport,Louisiana,2014,140000,25.40911646034502,41141.19598600022
Shreveport,Louisiana,2015,140000,24.310892125228918,39524.36020976548
Shreveport,Louisiana,2016,140000,21.938027002609918,37891.540790066974
Shreveport,Louisiana,2017,140000,23.32478150919168,39223.35075749744
Silver Spring CDP,Maryland,2013,144900,40.9802588286905,61358.779819923126
Silver Spring CDP,Maryland,2014,144900,41.97122178183698,61819.0186956247
Silver Spring CDP,Maryland,2015,144900,43.68334462854339,61728.37846839035
Silver Spring CDP,Maryland,2016,144900,44.575359794284765,69061.36723902971
Silver Spring CDP,Maryland,2017,144900,45.91948518407662,66365.75819119855
Simi Valley,California,2013,144032,35.85580485796624,63722.30019817905
Simi Valley,California,2014,144032,34.93466195331045,60046.42317583689
Simi Valley,California,2015,144032,37.32768268867847,63147.1986076003
Simi Valley,California,2016,144032,34.758872035344595,64576.33083139296
Simi Valley,California,2017,144032,39.712169348711924,68685.87500370711
Sioux City,Iowa,2013,146670,21.062728227702465,32927.48383460292
Sioux City,Iowa,2014,146670,21.327659574468086,32172.308476491864
Sioux City,Iowa,2015,146670,20.384082612391857,36697.77202399398
Sioux City,Iowa,2016,146670,22.78063174314312,37367.83635109885
Sioux City,Iowa,2017,146670,20.718487937040383,38694.51994645248
Sioux Falls,South Dakota,2013,118040,21.11996889194459,39969.56289509482
Sioux Falls,South Dakota,2014,118040,20.23340113090611,40716.13347655877
Sioux Falls,South Dakota,2015,118040,20.799479523352964,43116.13138548164
Sioux Falls,South Dakota,2016,118040,20.630663115038114,45458.24902849741
Sioux Falls,South Dakota,2017,118040,21.048398238494084,44048.11468502256
Skokie village,Illinois,2013,140244,34.97539843833565,46400.34602119521
Skokie village,Illinois,2014,140244,37.44472903747641,54149.970109626585
Skokie village,Illinois,2015,140244,36.76245943021998,56179.554370139966
Skokie village,Illinois,2016,140244,36.579745929504384,59138.20997456733
Skokie village,Illinois,2017,140244,36.45456536019269,62558.549261637236
Somerville,Massachusetts,2013,125070,36.778386653059414,54751.17371714409
Somerville,Massachusetts,2014,125070,36.78573977289423,55887.52939749074
Somerville,Massachusetts,2015,125070,39.64380016502888,57979.34486062283
Somerville,Massachusetts,2016,125070,39.149766303950926,60567.75513672949
Somerville,Massachusetts,2017,125070,40.178029395319115,70147.72958603683
South Bend,Indiana,2013,142000,24.64835973240764,30030.074896952887
South Bend,Indiana,2014,142000,24.537707390648567,31889.87242295328
South Bend,Indiana,2015,142000,24.13508199754817,32570.50201580712
South Bend,Indiana,2016,142000,24.17596795727637,31782.589532607366
South Bend,Indiana,2017,142000,23.819292026803925,36034.21528726396
South Gate,California,2013,146160,38.69304856482111,28202.491283076073
South Gate,California,2014,146160,36.45333667837431,25312.89420784391
South Gate,California,2015,146160,41.606325657815255,30952.06189782897
South Gate,California,2016,146160,41.7188084257759,31182.323809947306
South Gate,California,2017,146160,38.74491533670689,29423.50041206706
South Jordan,Utah,2015,141700,31.65647720806727,63013.094861603975
South Jordan,Utah,2016,141700,30.888169454024858,63776.031429929746
South Jordan,Utah,2017,141700,30.750016030779097,71953.14319878061
South San Francisco,California,2013,146524,29.38924267965287,51420.065751648726
South San Francisco,California,2014,146524,36.89979288167003,59005.970842596435
South San Francisco,California,2015,146524,31.62951526450711,60340.0189160357
South San Francisco,California,2016,146524,35.31683934245061,61512.75399312956
South San Francisco,California,2017,146524,35.46912294528259,64593.705069008785
South Whittier CDP,California,2013,146860,36.18866192334175,36492.55779290457
Southfield,Michigan,2013,149800,30.848724858682793,42303.17147047211
Southfield,Michigan,2014,149800,29.693851751356686,44395.93145807605
Southfield,Michigan,2015,149800,28.161639192728394,42770.108475394016
Southfield,Michigan,2016,149800,30.11816447015326,47042.96058080547
Southfield,Michigan,2017,149800,29.55673715643854,50157.31921379556
Sparks,Nevada,2013,136800,26.91049485220857,43585.614605163886
Sparks,Nevada,2014,136800,24.043650428216225,41723.213207056564
Sparks,Nevada,2015,136800,26.287123009930188,42495.22458882724
Sparks,Nevada,2016,136800,26.141938846421127,45909.24047587221
Sparks,Nevada,2017,136800,27.484717444717443,44857.70967853619
Spokane,Washington,2013,134000,24.171436250394382,37300.12663597626
Spokane,Washington,2014,134000,23.743107797904496,40016.91410126323
Spokane,Washington,2015,134000,24.45547333211144,39221.45665999945
Spokane,Washington,2016,134000,25.39978906394407,39581.86523451327
Spokane,Washington,2017,134000,24.412919354667853,41243.825353541484
Spokane Valley,Washington,2013,134334,25.219615672572996,38969.887761187674
Spokane Valley,Washington,2014,134334,22.769519385385028,37323.821175606805
Spokane Valley,Washington,2015,134334,23.62006395091897,37183.180313070814
Spokane Valley,Washington,2016,134334,25.10866776617189,39400.23031743537
Spokane Valley,Washington,2017,134334,24.282114960095093,41901.92773778554
Spring Hill CDP,Florida,2013,136700,35.4367327667611,32096.67113796423
Spring Hill CDP,Florida,2014,136700,34.40964065589022,34050.48261997097
Spring Hill CDP,Florida,2015,136700,37.7057741499727,37256.78587391202
Spring Hill CDP,Florida,2016,136700,35.68516494952649,39546.31602734602
Spring Hill CDP,Florida,2017,136700,37.94939776733255,37931.80845290081
Spring Valley CDP,Nevada,2013,137170,26.091179647715,40159.900026032374
Spring Valley CDP,Nevada,2014,137170,26.23370725919534,38309.73359433259
Spring Valley CDP,Nevada,2015,137170,27.05569832639538,40044.692143231536
Spring Valley CDP,Nevada,2016,137170,27.040154410567354,42136.91082899324
Spring Valley CDP,Nevada,2017,137170,26.94836036179623,44015.583413585555
Springdale,Arkansas,2013,132160,22.745951058044685,33834.51869444076
Springdale,Arkansas,2014,132160,26.90138743846039,33918.26252556899
Springdale,Arkansas,2015,132160,21.4918126156913,40620.69476721516
Springdale,Arkansas,2016,132160,23.661149555147578,42471.62483312795
Springdale,Arkansas,2017,132160,24.376737191454055,40577.09656157706
Springfield,Illinois,2013,144000,20.195708889840738,45479.915681788254
Springfield,Illinois,2014,144000,22.13290037618611,44687.512823017925
Springfield,Illinois,2015,144000,21.436294238799764,51414.56497979352
Springfield,Illinois,2016,144000,22.226283999842092,44975.48641758467
Springfield,Illinois,2017,144000,23.331028558258428,49373.039293617774
Springfield,Massachusetts,2013,134000,26.899480191064907,35273.76037614939
Springfield,Massachusetts,2014,134000,25.637423721680577,34226.83132022472
Springfield,Massachusetts,2015,134000,26.559691337271666,32450.579351081997
Springfield,Massachusetts,2016,134000,27.37918402411943,36511.784664202525
Springfield,Massachusetts,2017,134000,25.300204359673025,37693.585746456105
Springfield,Missouri,2013,140000,21.873800324919113,26200.87171665347
Springfield,Missouri,2014,140000,20.91967728702311,28562.917670750692
Springfield,Missouri,2015,140000,21.762641192796746,30761.670501827924
Springfield,Missouri,2016,140000,22.33314449084992,28016.841873254656
Springfield,Missouri,2017,140000,21.369471884746382,33544.57441579108
St. Charles,Missouri,2013,128164,25.09600927202105,45695.75437964654
St. Charles,Missouri,2014,128164,25.3845945864752,47449.87097640858
St. Charles,Missouri,2015,128164,26.477610235320995,45816.29594345421
St. Charles,Missouri,2016,128164,26.602224650472106,50395.28447810895
St. Charles,Missouri,2017,128164,24.893984360886733,44923.3664374562
St. Cloud,Minnesota,2013,113792,20.95998529494938,27873.760751231235
St. Cloud,Minnesota,2014,113792,20.882012571227165,33259.37209725117
St. Cloud,Minnesota,2015,113792,22.848913075280144,31548.90052789442
St. Cloud,Minnesota,2016,113792,21.490130589155683,31678.131200997435
St. Cloud,Minnesota,2017,113792,23.050868946749954,35350.365814369725
St. George,Utah,2013,130660,18.998161382085616,39083.54138255349
St. George,Utah,2014,130660,19.925930755688857,35085.959602445626
St. George,Utah,2015,130660,18.944092363682,38413.515880680294
St. George,Utah,2016,130660,18.527809789531144,38004.17667780454
St. George,Utah,2017,130660,19.358738151658766,38531.327720927984
St. Joseph,Missouri,2013,129100,21.29025348089968,32367.929829466033
St. Joseph,Missouri,2014,129100,21.41171246024697,34261.03169856459
St. Joseph,Missouri,2015,129100,20.09070910233701,32590.75599321384
St. Joseph,Missouri,2016,129100,20.32585798816568,36511.37872460635
St. Joseph,Missouri,2017,129100,21.009183892864822,36751.670505733004
St. Louis,Missouri,2013,130000,29.10772232343954,38566.947280385444
St. Louis,Missouri,2014,130000,28.919274486786726,37983.555253895225
St. Louis,Missouri,2015,130000,29.035813265355735,42186.84316656642
St. Louis,Missouri,2016,130000,29.859974390079525,43480.47511397525
St. Louis,Missouri,2017,130000,29.340014266817185,46002.43283237324
St. Paul,Minnesota,2013,116000,27.967548728162022,41173.93151950903
St. Paul,Minnesota,2014,116000,28.369556806319032,41500.791104589654
St. Paul,Minnesota,2015,116000,29.433694699194234,41884.828394819466
St. Paul,Minnesota,2016,116000,29.204857983759442,45239.320622613464
St. Paul,Minnesota,2017,116000,28.804465200734573,44362.27903611855
St. Petersburg,Florida,2013,126000,26.88010811562462,41397.067666471106
St. Petersburg,Florida,2014,126000,28.229552694741436,42945.334522913676
St. Petersburg,Florida,2015,126000,28.356880166354465,45161.836949660144
St. Petersburg,Florida,2016,126000,28.967825661116553,46398.76421378298
St. Petersburg,Florida,2017,126000,28.195587270341207,48654.30339284598
Stamford,Connecticut,2013,146000,32.297856581413626,61776.865164562936
Stamford,Connecticut,2014,146000,33.90659886257635,76744.17208805439
Stamford,Connecticut,2015,146000,35.25889534018163,68164.81784396346
Stamford,Connecticut,2016,146000,32.15802157610468,69464.58389633264
Stamford,Connecticut,2017,146000,35.54489653014705,72372.82916122983
Sterling Heights,Michigan,2013,152920,30.24095777100566,43550.3464093047
Sterling Heights,Michigan,2014,152920,30.450153865880242,45253.08600014042
Sterling Heights,Michigan,2015,152920,29.758017255412664,46357.54834417079
Sterling Heights,Michigan,2016,152920,29.944438028935778,48143.5975016341
Sterling Heights,Michigan,2017,152920,32.22240891832943,51840.821661260954
Stockton,California,2013,150000,35.22416241877116,35076.833079655
Stockton,California,2014,150000,32.92810722241656,37572.38851513512
Stockton,California,2015,150000,34.177497566345515,38697.07187474005
Stockton,California,2016,150000,36.731610637675246,43089.818136147616
Stockton,California,2017,150000,34.82356778265195,43456.3086441831
Suffolk,Virginia,2013,152864,32.83658632951403,47209.45128853295
Suffolk,Virginia,2014,152864,32.89406292330104,44733.5293327509
Suffolk,Virginia,2015,152864,34.87989054064049,46767.78014600155
Suffolk,Virginia,2016,152864,34.40986662148096,50061.446221485916
Suffolk,Virginia,2017,152864,36.4463796964419,51569.66672019871
Sugar Land,Texas,2013,141616,36.74463379732015,75689.09633941566
Sugar Land,Texas,2014,141616,37.95115076286527,86297.64142414999
Sugar Land,Texas,2015,141616,37.45927124366911,79903.17266959888
Sugar Land,Texas,2016,141616,39.32344133595921,79396.31390615425
Sugar Land,Texas,2017,141616,36.55640789855774,79818.26956647042
Sunnyvale,California,2013,154000,29.197271349166247,92680.37834226276
Sunnyvale,California,2014,154000,29.77397299299185,100242.89418350456
Sunnyvale,California,2015,154000,29.19421965317919,98041.30444232647
Sunnyvale,California,2016,154000,29.66850464330941,100917.12272832103
Sunnyvale,California,2017,154000,31.350844326831123,100661.30109316908
Sunrise,Florida,2013,139400,34.1056685307575,37513.40936623311
Sunrise,Florida,2014,139400,37.689037573109395,41845.0026372476
Sunrise,Florida,2015,139400,31.854399122004757,40108.19801803233
Sunrise,Florida,2016,139400,34.10230861507577,42905.97369001898
Sunrise,Florida,2017,139400,35.35938721994756,47898.16381743569
Sunrise Manor CDP,Nevada,2013,142800,31.946496885660228,31010.975447999248
Sunrise Manor CDP,Nevada,2014,142800,34.73932515582017,30389.453855218107
Sunrise Manor CDP,Nevada,2015,142800,34.29324275142545,30617.478930024583
Sunrise Manor CDP,Nevada,2016,142800,34.3948943491325,30218.1291344387
Sunrise Manor CDP,Nevada,2017,142800,35.417672069840286,32547.317464914006
Surprise,Arizona,2013,143020,39.32002080820978,43008.165863743634
Surprise,Arizona,2014,143020,38.38203493810777,44902.13974258186
Surprise,Arizona,2015,143020,37.95622321083958,43783.77868197792
Surprise,Arizona,2016,143020,37.68523805340829,45671.957133878066
Surprise,Arizona,2017,143020,34.97974487005311,48782.98949098366
Syracuse,New York,2013,146000,23.584798133604032,30780.250784929358
Syracuse,New York,2014,146000,23.41149951962161,30694.023974226042
Syracuse,New York,2015,146000,23.27063707488424,35823.42437822883
Syracuse,New York,2016,146000,23.849277479821108,34583.7563213956
Syracuse,New York,2017,146000,21.630016903180156,32139.34306862862
Tacoma,Washington,2013,140000,30.705459171610958,43005.115098516086
Tacoma,Washington,2014,140000,33.60988028361632,45652.92107642348
Tacoma,Washington,2015,140000,34.966640610377745,45144.91551484874
Tacoma,Washington,2016,140000,36.517501135097206,47982.39284157294
Tacoma,Washington,2017,140000,37.351497380481256,48825.63575331703
Tallahassee,Florida,2013,141200,21.926133105522464,35138.741110051036
Tallahassee,Florida,2014,141200,21.943645304349825,33210.15417496567
Tallahassee,Florida,2015,141200,23.190011326249934,32913.52860012226
Tallahassee,Florida,2016,141200,22.07396746622553,35356.68966947924
Tallahassee,Florida,2017,141200,23.216991120755626,36875.33637682253
Tamarac,Florida,2016,141350,33.654601141584294,41625.13182486672
Tamarac,Florida,2017,141350,36.15986416985362,36715.27181913775
Tampa,Florida,2013,142000,28.083099731330723,49048.010964685665
Tampa,Florida,2014,142000,29.132464258340775,49620.561230876214
Tampa,Florida,2015,142000,28.08912512709981,48911.02030873603
Tampa,Florida,2016,142000,29.33210679241688,51435.47333676354
